initial_state
   seed_on_sites O* 16340
   seed_on_sites O* 6280
   seed_on_sites O* 2176
   seed_on_sites O* 13283
   seed_on_sites O* 9776
   seed_on_sites O* 18180
   seed_on_sites O* 6099
   seed_on_sites O* 10794
   seed_on_sites O* 11199
   seed_on_sites O* 10927
   seed_on_sites O* 3872
   seed_on_sites O* 14852
   seed_on_sites O* 2986
   seed_on_sites O* 6514
   seed_on_sites O* 2460
   seed_on_sites O* 2289
   seed_on_sites O* 7012
   seed_on_sites O* 3689
   seed_on_sites O* 5431
   seed_on_sites O* 6716
   seed_on_sites O* 10737
   seed_on_sites O* 14714
   seed_on_sites O* 7508
   seed_on_sites O* 5585
   seed_on_sites O* 6972
   seed_on_sites O* 11663
   seed_on_sites O* 704
   seed_on_sites O* 8351
   seed_on_sites O* 7330
   seed_on_sites O* 9138
   seed_on_sites O* 4577
   seed_on_sites O* 16985
   seed_on_sites O* 7180
   seed_on_sites O* 6506
   seed_on_sites O* 2832
   seed_on_sites O* 531
   seed_on_sites O* 7709
   seed_on_sites O* 11964
   seed_on_sites O* 364
   seed_on_sites O* 3710
   seed_on_sites O* 1296
   seed_on_sites O* 9456
   seed_on_sites O* 12690
   seed_on_sites O* 9133
   seed_on_sites O* 6897
   seed_on_sites O* 17631
   seed_on_sites O* 18037
   seed_on_sites O* 14102
   seed_on_sites O* 16010
   seed_on_sites O* 3332
   seed_on_sites O* 14182
   seed_on_sites O* 11367
   seed_on_sites O* 10554
   seed_on_sites O* 15521
   seed_on_sites O* 2083
   seed_on_sites O* 2431
   seed_on_sites O* 3966
   seed_on_sites O* 14156
   seed_on_sites O* 18402
   seed_on_sites O* 2009
   seed_on_sites O* 1824
   seed_on_sites O* 13970
   seed_on_sites O* 2405
   seed_on_sites O* 18372
   seed_on_sites O* 9282
   seed_on_sites O* 7670
   seed_on_sites O* 15715
   seed_on_sites O* 17545
   seed_on_sites O* 14441
   seed_on_sites O* 1721
   seed_on_sites O* 9377
   seed_on_sites O* 16460
   seed_on_sites O* 15412
   seed_on_sites O* 9352
   seed_on_sites O* 18018
   seed_on_sites O* 3195
   seed_on_sites O* 8557
   seed_on_sites O* 6814
   seed_on_sites O* 8729
   seed_on_sites O* 18162
   seed_on_sites O* 16464
   seed_on_sites O* 6368
   seed_on_sites O* 1371
   seed_on_sites O* 15787
   seed_on_sites O* 4887
   seed_on_sites O* 10035
   seed_on_sites O* 7359
   seed_on_sites O* 1542
   seed_on_sites O* 7536
   seed_on_sites O* 12489
   seed_on_sites O* 14539
   seed_on_sites O* 8494
   seed_on_sites O* 6110
   seed_on_sites O* 5287
   seed_on_sites O* 8260
   seed_on_sites O* 6669
   seed_on_sites O* 18115
   seed_on_sites O* 12637
   seed_on_sites O* 10429
   seed_on_sites O* 4243
   seed_on_sites O* 8926
   seed_on_sites O* 16567
   seed_on_sites O* 1486
   seed_on_sites O* 15363
   seed_on_sites O* 13137
   seed_on_sites O* 8818
   seed_on_sites O* 17317
   seed_on_sites O* 10062
   seed_on_sites O* 5755
   seed_on_sites O* 11669
   seed_on_sites O* 9119
   seed_on_sites O* 8291
   seed_on_sites O* 518
   seed_on_sites O* 11808
   seed_on_sites O* 13470
   seed_on_sites O* 7875
   seed_on_sites O* 12544
   seed_on_sites O* 3388
   seed_on_sites O* 13053
   seed_on_sites O* 4666
   seed_on_sites O* 14081
   seed_on_sites O* 16672
   seed_on_sites O* 16147
   seed_on_sites O* 14660
   seed_on_sites O* 9916
   seed_on_sites O* 3217
   seed_on_sites O* 2849
   seed_on_sites O* 15427
   seed_on_sites O* 12773
   seed_on_sites O* 7596
   seed_on_sites O* 9313
   seed_on_sites O* 12237
   seed_on_sites O* 18126
   seed_on_sites O* 5607
   seed_on_sites O* 13489
   seed_on_sites O* 660
   seed_on_sites O* 6063
   seed_on_sites O* 14047
   seed_on_sites O* 14863
   seed_on_sites O* 14129
   seed_on_sites O* 5874
   seed_on_sites O* 17849
   seed_on_sites O* 5855
   seed_on_sites O* 13884
   seed_on_sites O* 6442
   seed_on_sites O* 8956
   seed_on_sites O* 15519
   seed_on_sites O* 184
   seed_on_sites O* 102
   seed_on_sites O* 17795
   seed_on_sites O* 15433
   seed_on_sites O* 10705
   seed_on_sites O* 11886
   seed_on_sites O* 3214
   seed_on_sites O* 13359
   seed_on_sites O* 11229
   seed_on_sites O* 16431
   seed_on_sites O* 17505
   seed_on_sites O* 16776
   seed_on_sites O* 15962
   seed_on_sites O* 15948
   seed_on_sites O* 13535
   seed_on_sites O* 3112
   seed_on_sites O* 10804
   seed_on_sites O* 10152
   seed_on_sites O* 1690
   seed_on_sites O* 18351
   seed_on_sites O* 9211
   seed_on_sites O* 1288
   seed_on_sites O* 7122
   seed_on_sites O* 10474
   seed_on_sites O* 3556
   seed_on_sites O* 10650
   seed_on_sites O* 14860
   seed_on_sites O* 7782
   seed_on_sites O* 15920
   seed_on_sites O* 10997
   seed_on_sites O* 12171
   seed_on_sites O* 10991
   seed_on_sites O* 7954
   seed_on_sites O* 10284
   seed_on_sites O* 11418
   seed_on_sites O* 11469
   seed_on_sites O* 5084
   seed_on_sites O* 9092
   seed_on_sites O* 1913
   seed_on_sites O* 11672
   seed_on_sites O* 500
   seed_on_sites O* 5075
   seed_on_sites O* 5988
   seed_on_sites O* 3727
   seed_on_sites O* 6823
   seed_on_sites O* 9681
   seed_on_sites O* 16775
   seed_on_sites O* 8661
   seed_on_sites O* 2810
   seed_on_sites O* 12609
   seed_on_sites O* 7058
   seed_on_sites O* 169
   seed_on_sites O* 7757
   seed_on_sites O* 7984
   seed_on_sites O* 8067
   seed_on_sites O* 12478
   seed_on_sites O* 2447
   seed_on_sites O* 8676
   seed_on_sites O* 18097
   seed_on_sites O* 4175
   seed_on_sites O* 10845
   seed_on_sites O* 11521
   seed_on_sites O* 17452
   seed_on_sites O* 667
   seed_on_sites O* 13117
   seed_on_sites O* 5492
   seed_on_sites O* 9739
   seed_on_sites O* 16652
   seed_on_sites O* 10789
   seed_on_sites O* 13637
   seed_on_sites O* 13706
   seed_on_sites O* 12481
   seed_on_sites O* 12832
   seed_on_sites O* 13045
   seed_on_sites O* 10764
   seed_on_sites O* 15543
